Time (s),Group_1 (g)
0.44904490449044904,-0.893648
0.45004500450045004,0.075694
0.45104510451045104,0.715483
0.45204520452045205,-0.587477
0.45304530453045305,-0.620505
0.45404540454045406,1.112476
0.45504550455045506,0.29101
0.45604560456045606,-0.960725
0.45704570457045707,1.546448
0.45804580458045807,0.373065
0.4590459045904591,-1.175526
0.46004600460046,0.80344
0.461046104610461,0.107816
0.46204620462046203,-0.799713
0.46304630463046303,0.239712
0.46404640464046404,0.255431
0.46504650465046504,-0.543636
0.46604660466046605,-0.127472
0.46704670467046705,0.838679
0.46804680468046805,-0.820671
0.46904690469046906,-0.568151
0.47004700470047006,0.550265
0.47104710471047107,-0.49053
0.47204720472047207,-0.645434
0.4730473047304731,1.078265
0.4740474047404741,0.17599
0.475047504750475,-0.618239
0.47604760476047603,0.448497
0.47704770477047703,-0.319935
0.47804780478047804,-1.028045
0.47904790479047904,0.868317
0.48004800480048004,0.608235
0.48104810481048105,-0.687974
0.48204820482048205,0.036908
0.48304830483048306,0.51593
0.48404840484048406,-0.931887
0.48504850485048506,0.181508
0.48604860486048607,0.642311
0.48704870487048707,-0.774712
0.4880488048804881,-0.858518
0.4890489048904891,0.713083
0.49004900490049,-0.261432
0.49104910491049103,-0.473619
0.49204920492049203,1.227662
0.49304930493049304,-0.394213
0.49404940494049404,-0.779612
0.49504950495049505,1.223977
0.49604960496049605,0.212943
0.49704970497049705,-1.180026
0.49804980498049806,0.621142
0.49904990499049906,0.64213
0.5000500050005,-0.753642
0.5010501050105011,0.803796
0.502050205020502,0.925029
0.5030503050305031,-1.054219
0.504050405040504,0.476046
0.5050505050505051,0.652308
0.506050605060506,-0.274054
0.5070507050705071,-0.326119
0.508050805080508,1.0797
0.5090509050905091,-0.678588
0.51005100510051,-0.987641
0.5110511051105111,1.555925
0.512051205120512,0.156546
0.513051305130513,-0.580419
0.5140514051405141,1.182977
0.515051505150515,0.115477
0.5160516051605161,-1.084912
0.517051705170517,1.00597
0.5180518051805181,0.482041
0.519051905190519,-0.729994
0.5200520052005201,0.790775
0.521052105210521,0.383573
0.5220522052205221,-1.070396
0.523052305230523,-0.296707
0.5240524052405241,0.660553
0.525052505250525,-0.294279
0.5260526052605261,-0.603868
0.527052705270527,0.636087
0.528052805280528,-0.559952
0.5290529052905291,-0.55554
0.53005300530053,0.852112
0.5310531053105311,0.30589
0.532053205320532,-0.898
0.5330533053305331,1.405508
0.534053405340534,0.069685
0.5350535053505351,-1.254002
0.536053605360536,0.459809
0.5370537053705371,0.187526
0.538053805380538,-0.549459
0.5390539053905391,0.582499
0.54005400540054,0.152435
0.5410541054105411,-1.00293
0.5420542054205421,-0.143607
0.543054305430543,0.716524
0.5440544054405441,-0.939252
0.545054505450545,-0.445576
0.5460546054605461,0.999682
0.547054705470547,-0.092826
0.5480548054805481,-0.77236
0.549054905490549,1.591369
0.5500550055005501,-0.202399
0.551055105510551,-0.632789
0.5520552055205521,1.222393
0.553055305530553,-0.152467
0.5540554055405541,-1.412197
0.555055505550555,0.635222
0.5560556055605561,0.23533
0.5570557055705571,-1.117247
0.558055805580558,0.083435
0.5590559055905591,0.844904
0.56005600560056,-1.43435
0.5610561056105611,0.089117
0.562056205620562,1.046876
0.5630563056305631,-1.164648
0.564056405640564,0.057364
0.5650565056505651,1.225908
0.566056605660566,-0.227952
0.5670567056705671,-0.945447
0.568056805680568,0.964514
0.5690569056905691,-0.410165
0.57005700570057,-1.068429
0.5710571057105711,1.609919
0.5720572057205721,0.113395
0.573057305730573,-1.135095
0.5740574057405741,0.602981
0.575057505750575,0.097448
0.5760576057605761,-1.103896
0.577057705770577,0.028552
0.5780578057805781,0.162618
0.579057905790579,-0.386828
0.5800580058005801,-0.232011
0.581058105810581,0.944539
0.5820582058205821,-0.430205
0.583058305830583,-0.762396
0.5840584058405841,0.994876
0.585058505850585,0.223069
0.5860586058605861,-0.98898
0.5870587058705871,1.102407
0.588058805880588,0.126841
0.5890589058905891,-0.857787
0.59005900590059,0.643608
0.5910591059105911,0.720429
0.592059205920592,-0.621004
0.5930593059305931,-0.249658
0.594059405940594,0.982145
0.5950595059505951,-0.380424
0.596059605960596,0.435555
0.5970597059705971,1.005732
0.598059805980598,-0.994673
0.5990599059905991,-0.183035
0.6000600060006,1.511727
0.6010601060106011,0.368985
0.6020602060206021,-0.690316
0.603060306030603,0.751025
0.6040604060406041,-0.856007
0.605060506050605,-1.041614
0.6060606060606061,1.21807
0.607060706070607,-0.216509
0.6080608060806081,-1.043088
0.609060906090609,0.891531
0.6100610061006101,0.330423
0.611061106110611,-0.985778
0.6120612061206121,0.355757
0.613061306130613,0.884767
0.6140614061406141,-0.967249
0.6150615061506151,0.42257
0.6160616061606161,0.472801
0.6170617061706171,-0.395219
0.618061806180618,0.00557
0.6190619061906191,1.337846
0.62006200620062,-0.693949
0.6210621062106211,-0.525137
0.622062206220622,1.512672
0.6230623062306231,0.097996
0.624062406240624,-0.574822
0.6250625062506251,1.05943
0.626062606260626,0.090338
0.6270627062706271,-1.550999
0.628062806280628,0.48519
0.6290629062906291,0.193684
0.6300630063006301,-0.781168
0.6310631063106311,0.453155
0.6320632063206321,0.701376
0.633063306330633,-0.867411
0.6340634063406341,0.518593
0.635063506350635,1.073474
0.6360636063606361,-0.522549
0.637063706370637,-0.765217
0.6380638063806381,0.969319
0.639063906390639,-0.6617
0.6400640064006401,-0.747582
0.641064106410641,1.096681
0.6420642064206421,0.30335
0.643064306430643,-0.624801
0.6440644064406441,1.073468
0.6450645064506451,0.335959
0.6460646064606461,-1.102976
0.6470647064706471,0.718936
0.648064806480648,0.405241
0.6490649064906491,-1.237842
0.65006500650065,0.237016
0.6510651065106511,0.701026
0.652065206520652,-0.862623
0.6530653065306531,-0.118384
0.654065406540654,0.950255
0.6550655065506551,-0.314715
0.656065606560656,-0.414402
0.6570657065706571,0.552542
0.658065806580658,-0.419289
0.6590659065906591,-0.673479
0.6600660066006601,1.365113
0.6610661066106611,-0.293215
0.6620662066206621,-1.028783
0.663066306630663,0.968705
0.6640664066406641,0.220246
0.665066506650665,-1.097681
0.6660666066606661,0.965959
0.667066706670667,0.787778
0.6680668066806681,-1.146506
0.669066906690669,0.380155
0.6700670067006701,0.927998
0.671067106710671,-0.942574
0.6720672067206721,-0.243446
0.673067306730673,0.703416
0.6740674067406741,-0.641475
0.6750675067506751,-0.731479
0.6760676067606761,1.123139
0.6770677067706771,-0.719028
0.678067806780678,-0.89164
0.6790679067906791,0.757021
0.68006800680068,0.114012
0.6810681068106811,-1.203241
0.682068206820682,1.443175
0.6830683068306831,0.474975
0.684068406840684,-0.883894
0.6850685068506851,0.737904
0.686068606860686,0.600104
0.6870687068706871,-1.105582
0.688068806880688,0.317821
0.6890689068906891,0.693522
0.6900690069006901,-0.831115
0.6910691069106911,0.421135
0.6920692069206921,0.818219
0.693069306930693,-0.932874
0.6940694069406941,-0.88824
0.695069506950695,0.890285
0.6960696069606961,0.085365
0.697069706970697,-0.530249
0.6980698069806981,1.25885
0.699069906990699,-0.35584
0.7000700070007001,-0.781049
0.701070107010701,1.076008
0.7020702070207021,0.484754
0.7030703070307031,-1.549144
0.7040704070407041,1.432264
0.7050705070507051,0.069114
0.7060706070607061,-1.337293
0.7070707070707071,0.05116
0.708070807080708,0.80005
0.7090709070907091,-1.138286
0.71007100710071,-1.027974
0.7110711071107111,0.739946
0.712071207120712,-0.485604
0.7130713071307131,-0.371033
0.714071407140714,1.206584
0.7150715071507151,-0.005216
0.716071607160716,-1.051046
0.7170717071707171,0.819202
0.7180718071807181,-0.213154
0.7190719071907191,-0.830906
0.7200720072007201,1.02153
0.7210721072107211,0.440306
0.7220722072207221,-0.72294
0.723072307230723,0.979309
0.7240724072407241,0.04944
0.725072507250725,-0.80776
0.7260726072607261,0.399953
0.727072707270727,0.60896
0.7280728072807281,-0.961064
0.729072907290729,0.067748
0.7300730073007301,0.757672
0.731073107310731,-0.591477
0.7320732073207321,-0.541518
0.7330733073307331,0.994799
0.7340734073407341,-0.35617
0.7350735073507351,-1.002206
0.7360736073607361,0.980632
0.7370737073707371,0.236769
0.738073807380738,-0.837359
0.7390739073907391,1.187902
0.74007400740074,0.460381
0.7410741074107411,-0.805453
0.742074207420742,0.913276
0.7430743074307431,0.27521
0.744074407440744,-0.79489
0.7450745074507451,0.311132
0.746074607460746,1.117564
0.7470747074707471,-0.947326
0.7480748074807481,0.206142
0.7490749074907491,1.248591
0.7500750075007501,-0.642705
0.7510751075107511,-0.159168
0.7520752075207521,1.334461
0.753075307530753,0.486142
0.7540754075407541,-0.623288
0.755075507550755,0.726559
0.7560756075607561,0.13169
0.757075707570757,-0.904112
0.7580758075807581,0.148917
0.759075907590759,0.484399
0.7600760076007601,-1.046073
0.761076107610761,0.204594
0.7620762076207621,1.09672
0.7630763076307631,-1.19088
0.7640764076407641,0.627926
0.7650765076507651,0.272527
0.7660766076607661,-0.653365
0.7670767076707671,-0.348546
0.768076807680768,1.085544
0.7690769076907691,-0.476634
0.77007700770077,-0.070444
0.7710771077107711,0.84217
0.772077207720772,0.341902
0.7730773077307731,-0.662123
0.774077407740774,0.805711
0.7750775077507751,-0.409637
0.7760776077607761,-1.298153
0.7770777077707771,0.896396
0.7780778077807781,0.763063
0.7790779077907791,-0.591544
0.7800780078007801,0.414501
0.7810781078107811,0.985506
0.7820782078207821,-0.943452
0.7830783078307831,0.128764
0.7840784078407841,0.952136
0.785078507850785,-1.124017
0.7860786078607861,-0.034951
0.787078707870787,0.67039
0.7880788078807881,-0.901425
0.789078907890789,-0.811237
0.7900790079007901,0.524869
0.7910791079107911,-0.348908
0.7920792079207921,-0.921725
0.7930793079307931,1.16942
0.7940794079407941,-0.179901
0.7950795079507951,-0.677374
0.7960796079607961,0.92177
0.7970797079707971,0.189245
0.7980798079807981,-0.789264
0.7990799079907991,0.944697
0.8000800080008,0.163064
0.8010801080108011,-1.068822
0.802080208020802,0.015941
0.8030803080308031,0.849053
0.804080408040804,-0.748795
0.8050805080508051,-0.150711
0.8060806080608061,0.679908
0.8070807080708071,-0.725965
0.8080808080808081,-0.832105
0.8090809080908091,1.328783
0.8100810081008101,-0.028629
0.8110811081108111,-0.948176
0.8120812081208121,0.992539
0.8130813081308131,0.352801
0.8140814081408141,-0.32962
0.815081508150815,0.645101
0.8160816081608161,0.987183
0.817081708170817,-1.175868
0.8180818081808181,0.75624
0.819081908190819,0.931484
0.8200820082008201,-1.225789
0.8210821082108211,-0.101068
0.8220822082208221,0.364624
0.8230823082308231,-0.771088
0.8240824082408241,-0.52864
0.8250825082508251,1.173583
0.8260826082608261,-0.522234
0.8270827082708271,-0.438887
0.8280828082808281,1.363622
0.8290829082908291,-0.027894
0.83008300830083,-0.706066
0.8310831083108311,1.56294
0.832083208320832,0.173245
0.8330833083308331,-0.834376
0.834083408340834,0.735977
0.8350835083508351,0.320729
0.8360836083608361,-0.930056
0.8370837083708371,0.789155
0.8380838083808381,0.481102
0.8390839083908391,-1.289586
0.8400840084008401,-0.353777
0.8410841084108411,0.988293
0.8420842084208421,-0.755467
0.8430843084308431,-0.190254
0.8440844084408441,0.581
0.845084508450845,-0.792938
0.8460846084608461,-0.812811
0.847084708470847,0.948199
0.8480848084808481,-0.538697
0.849084908490849,-0.781962
0.8500850085008501,1.156028
0.8510851085108511,-0.312997
0.8520852085208521,-0.929532
0.8530853085308531,0.250224
0.8540854085408541,-0.048468
0.8550855085508551,-1.25904
0.8560856085608561,0.60447
0.8570857085708571,0.596887
0.8580858085808581,-1.031202
0.8590859085908591,-0.430365
0.86008600860086,0.112415
0.8610861086108611,-0.029088
0.862086208620862,-0.143521
0.8630863086308631,0.998815
0.8640864086408641,-0.415156
0.8650865086508651,-0.849299
0.8660866086608661,0.838128
0.8670867086708671,0.10974
0.8680868086808681,-1.192056
0.8690869086908691,0.907984
0.8700870087008701,-0.109515
0.8710871087108711,-0.996119
0.8720872087208721,1.078151
0.8730873087308731,-0.094863
0.8740874087408741,-1.225872
0.875087508750875,0.116417
0.8760876087608761,0.778885
0.877087708770877,-0.861683
0.8780878087808781,-0.954798
0.8790879087908791,0.870185
0.8800880088008801,-0.724213
0.8810881088108811,-0.621488
0.8820882088208821,1.263
0.8830883088308831,-0.671883
0.8840884088408841,-0.641826
0.8850885088508851,0.994551
0.8860886088608861,-0.045709
0.8870887088708871,-0.851712
0.8880888088808881,1.02161
0.8890889088908891,0.133433
0.89008900890089,-0.752294
0.8910891089108911,1.070534
0.892089208920892,0.106032
0.8930893089308931,-0.517485
0.8940894089408941,0.303198
0.8950895089508951,0.790004
0.8960896089608961,-0.261913
0.8970897089708971,0.087145
0.8980898089808981,1.125471
0.8990899089908991,-0.895413
0.9000900090009001,-0.718038
0.9010901090109011,0.524004
0.9020902090209021,-0.775202
0.9030903090309031,-1.089927
0.9040904090409041,1.126348
0.905090509050905,0.81294
0.9060906090609061,-0.757207
0.907090709070907,0.308829
0.9080908090809081,0.39685
0.9090909090909091,-0.799034
0.9100910091009101,0.620175
0.9110911091109111,0.890612
0.9120912091209121,-0.661738
0.9130913091309131,0.220079
0.9140914091409141,0.25312
0.9150915091509151,-0.238345
0.9160916091609161,0.391608
0.9170917091709171,1.031185
0.9180918091809182,-0.044234
0.9190919091909191,-0.694922
0.92009200920092,0.600477
0.9210921092109211,-0.496427
0.922092209220922,-1.297418
0.9230923092309231,0.918466
0.9240924092409241,0.078366
0.9250925092509251,-0.424943
0.9260926092609261,0.565033
0.9270927092709271,0.353416
0.9280928092809281,-0.503357
0.9290929092909291,0.454201
0.9300930093009301,0.80785
0.9310931093109311,-0.922476
0.9320932093209321,0.246
0.9330933093309332,0.902103
0.9340934093409341,-0.673652
0.935093509350935,-0.278109
0.9360936093609361,0.749563
0.9370937093709371,0.163852
0.9380938093809381,-0.683859
0.9390939093909391,1.097459
0.9400940094009401,-0.138103
0.9410941094109411,-1.269736
0.9420942094209421,1.146846
0.9430943094309431,0.23013
0.9440944094409441,-0.802005
0.9450945094509451,0.98611
0.9460946094609461,0.504916
0.9470947094709471,-1.034892
0.9480948094809482,1.025379
0.9490949094909491,0.369469
0.95009500950095,-1.136819
0.9510951095109511,0.114013
0.9520952095209521,0.98077
0.9530953095309531,-0.792978
0.9540954095409541,-0.351845
0.9550955095509551,1.073108
0.9560956095609561,-0.370943
0.9570957095709571,-0.650619
0.9580958095809581,0.743431
0.9590959095909591,-0.370567
0.9600960096009601,-0.790768
0.9610961096109611,1.240013
0.9620962096209621,-0.061055
0.9630963096309632,-1.361923
0.9640964096409641,0.448752
0.965096509650965,0.260599
0.9660966096609661,-1.403596
0.9670967096709671,0.80853
0.9680968096809681,1.064162
0.9690969096909691,-0.869509
0.9700970097009701,-0.607663
0.9710971097109711,0.514643
0.9720972097209721,-0.459088
0.9730973097309731,-0.118688
0.9740974097409741,1.309358
0.9750975097509751,-1.009117
0.9760976097609761,-1.130548
0.9770977097709771,0.954357
0.9780978097809782,-0.117602
0.9790979097909791,-1.05031
0.98009800980098,0.993495
0.9810981098109811,0.002443
0.9820982098209821,-1.00165
0.9830983098309831,0.911357
0.9840984098409841,0.32005
