start_time,end_time,product_name,product_code,other_param_1_input_1,other_param_2_input_2,other_param_3_input_3,other_param_4_input_4,other_param_5_input_5
30.5,31.0,A,10,98.77243902439037,102.283174730108,98.57535385845658,102.2045301879248,100.32190323870456
30.75,31.25,A,10,99.72702918832488,101.91558976409445,97.9222870851658,102.04261095561753,101.6697441023591
31.0,31.5,A,10,99.85914034386239,100.17791683326661,99.04688924430236,100.6416113554577,101.16654138344661
31.25,31.75,A,10,99.64253898440622,99.64750899640154,100.63111555377843,100.41349060375867,99.41657337065172
31.5,32.0,A,10,100.76126749300295,99.84347461015602,99.58594562175138,100.75349460215912,99.44432227109164
31.75,32.25,A,10,101.0237664934025,99.24439024390227,99.64733706517382,99.08067972810883,100.19812075169929
32.0,32.5,A,10,100.42531387445034,97.21343862455021,100.09970411835263,99.77807676929255,100.51663734506208
32.25,32.75,A,10,99.08219512195122,98.33982407037178,99.67936025589773,100.29626949220298,101.45474610155946
32.5,33.0,A,10,97.51832067173137,101.55600159936039,100.6684886045582,98.46139544182313,99.81634546181525
32.75,33.25,A,10,97.36526189524199,101.39867253098771,99.97197121151531,99.74375849660143,97.58883646541382
33.0,33.5,A,10,98.40267493002803,101.52320271891261,100.04554578168732,101.75148340663722,98.08902838864456
33.25,33.75,A,10,100.22780887644943,101.32598560575768,100.82516993202707,100.81651339464209,99.4371411435424
33.5,34.0,A,10,101.10743702518988,99.58125149940035,98.79548180727687,100.25093162734906,99.51948820471812
33.75,34.25,A,10,99.5186205517794,98.6329828068771,98.64623350659744,100.51492602958828,98.54158336665343
34.0,34.5,A,10,99.76231907237117,98.31105957616968,100.85302678928416,100.77905237904818,98.34256697321057
34.25,34.75,A,10,100.11806477409053,99.75528588564572,100.9271091563374,101.38268692523002,97.68988404638156
34.5,35.0,A,10,100.47203118752512,100.15613754498177,101.80853658536584,99.37316273490619,99.87076769292277
34.75,35.25,A,10,100.08829268292676,100.47767293082758,101.77017992802885,98.98314674130337,101.95030787684931
35.0,35.5,A,10,99.55196721311472,101.57272291083581,98.74790083966401,99.92458216713302,102.05266293482596
35.25,35.75,A,10,100.76219112355052,100.50844062375062,99.0553618552576,99.57331467413039,101.34081967213075
35.5,36.0,A,10,99.3007756897241,100.23633346661353,101.27363054778104,99.46388244702123,99.08867253098774
35.75,36.25,A,10,98.43865253898431,101.61988004798074,101.77888844462224,98.37620951619346,99.25401039584177
36.0,36.5,A,10,99.87691723310671,99.52810475809686,101.382463014794,98.56362654938036,99.91797281087574
36.25,36.75,A,10,100.48374650139942,97.59036785285889,100.54134346261489,100.8338984406238,99.25953218712527
36.5,37.0,A,10,100.07415833666518,99.68630147940813,98.8996081567373,99.38967612954805,100.39563374650132
36.75,37.25,A,10,100.29550979608157,98.9881447421032,99.74183526589376,99.66690123950407,100.80957616953235
37.0,37.5,A,10,100.68801279488194,98.98079568172717,100.32141543382646,101.12031987205128,100.92700919632144
37.25,37.75,A,10,100.08187924830035,99.53336265493797,99.43109156337484,99.98486205517807,100.60589764094362
37.5,38.0,A,10,99.46239104358277,99.47159536185521,100.96776489404233,100.00157536985209,100.36404238304668
37.75,38.25,A,10,101.14371851259496,100.50853658536583,100.05842463014815,100.33889644142333,101.42808476609352
38.0,38.5,A,10,102.63169932027206,100.05211515393844,98.41813674530161,100.53584966013585,102.42424230307849
38.25,38.75,A,10,100.77223510595758,100.0931587365054,96.83713314674134,99.98337065173914,102.24782886845263
38.5,39.0,A,10,100.05811675329862,101.0384486205523,98.8328708516594,100.58848060775698,99.55817672930814
38.75,39.25,A,10,99.59094362255101,100.45314274290266,101.92433026789276,100.52308276689311,98.37341463414614
39.0,39.5,A,10,98.61778888444616,98.53402239104366,101.3904558176729,99.4373770491805,98.94538184726117
39.25,39.75,A,10,99.5806197520993,100.31345461815278,100.89340263894468,99.77367453018792,99.72604958016791
39.5,40.0,A,10,101.45167532986804,101.97598960415809,101.69510595761703,99.54603758496603,100.24568972411039
39.75,40.25,A,10,101.07678528588555,99.83958016793288,100.65539384246289,99.96512594962007,96.4038304678128
40.0,40.5,A,10,99.16527389044387,98.84912834866059,98.87427429028372,100.3781127548982,97.27349860055969
40.25,40.75,A,10,99.27148740503796,99.23137145141949,100.34181927229112,99.11569372251095,101.51138744502192
40.5,41.0,A,10,99.44478608556572,99.27022790883655,101.94804078368654,100.36860455817663,100.24660135945616
40.75,41.25,A,10,99.28689324270283,100.25256697321069,101.64379448220706,100.89209116353456,99.92375849660117
41.0,41.5,A,10,100.05283886445424,100.27017592962812,100.88266693322684,99.518080767693,99.58972011195507
41.25,41.75,A,10,100.11522990803685,97.82031587365059,100.03312275089955,99.56980007996832,97.4260415833668
41.5,42.0,A,10,101.36014394242311,98.48011595361851,99.62203118752497,100.50285485805684,98.28269492203106
41.75,42.25,A,10,101.4707516993205,101.45130747700911,100.07900439824063,101.78552179128341,99.11266693322673
42.0,42.5,A,10,98.85550579768066,100.34579768092777,99.88911635345887,101.77756097560977,100.59990403838464
42.25,42.75,A,10,100.31674930027977,98.86515393842468,100.84613354658124,100.93604158336662,101.6932906837263
42.5,43.0,A,10,101.36257097161158,99.02607756897234,100.67071171531394,99.62193522590957,101.14232706917237
42.75,43.25,A,10,99.28156737305072,97.52233906437412,100.42447021191538,99.8569572171132,100.61376649340268
43.0,43.5,A,10,100.62217512994805,97.25403038784481,100.37248300679721,99.330555777689,99.33773290683716
43.25,43.75,A,10,101.25330667732898,98.27041583366645,99.44366253498588,98.16345061975206,100.47247101159546
43.5,44.0,A,10,100.58137544982014,99.08177129148335,100.974030387845,101.49879648140745,100.16626149540176
43.75,44.25,A,10,100.96773290683726,99.76169532187141,99.84934426229513,101.37818472610952,100.78767692922844
44.0,44.5,A,10,100.69123150739688,98.18367053178739,100.1939784086365,99.25344662135157,99.92959216313449
44.25,44.75,A,10,100.77591363454619,98.38491003598587,100.4571571371452,99.78035585765667,99.75660935625751
44.5,45.0,A,10,100.77906837265081,99.94784486205508,99.65577768892452,101.31166333466616,100.42514594162343
44.75,45.25,A,10,98.65895641743315,100.871387445022,99.91334666133562,102.43387445021995,99.448424630148
45.0,45.5,A,10,97.8645301879246,101.04055577768904,98.52542183126737,100.72417033186713,99.932542982807
45.25,45.75,A,10,98.55604958016794,100.03915633746492,97.54656937225116,99.49935625749691,99.1353898440624
45.5,46.0,A,10,100.72092363054789,99.55610955617756,98.49309076369461,99.13073170731698,99.05378248700526
45.75,46.25,A,10,102.54528988404645,99.75043982407009,99.94151539384245,99.53336265493797,100.0418272690925
46.0,46.5,A,10,99.8180527788884,100.45156737305084,99.65291883246711,100.21442223110748,99.75888044782094
46.25,46.75,A,10,98.84400239904036,100.27860055977611,99.82514994002399,99.13614954018401,99.57913634546179
46.5,47.0,A,10,100.95315473810469,99.56282287085176,101.2211315473812,99.69550979608162,98.94144342263071
46.75,47.25,A,10,101.05346661335469,98.77261895241912,101.1868452618952,99.54513794482213,98.44663334666132
47.0,47.5,A,10,100.10084766093568,99.92934426229513,98.86431427429028,96.96771691323467,97.73993202718917
47.25,47.75,A,10,100.50068772490998,103.02420231907242,99.41153538584558,98.62234706117555,97.83493802479013
47.5,48.0,A,10,100.50805277888836,101.9043422630948,101.79197121151537,101.54673330667742,100.94562974810071
47.75,48.25,A,10,100.16668532586968,99.10568172730922,100.61747700919621,99.49129548180736,102.26323870451823
48.0,48.5,A,10,99.22756097560959,100.2430707716915,99.23303478608548,99.23112355057975,101.07049980008017
48.25,48.75,A,10,99.6873730507798,100.73149140343845,100.69362255097955,100.96878048780468,99.55163934426228
48.5,49.0,A,10,100.1640303878451,98.45618952419036,100.20527389044389,99.98786085565753,99.01884846061597
48.75,49.25,A,10,100.01175929628157,98.03059576169524,99.97279088364661,99.59871251499396,99.97826069572164
49.0,49.5,A,10,100.47396641343471,100.80008396641372,100.75084366253512,101.14548180727705,100.40594562175146
49.25,49.75,A,10,100.71040783686524,100.50230707716888,100.47808876449426,101.95519392243118,100.03108356657351
49.5,50.0,A,10,100.46092363054784,98.18693722510986,100.53892842862874,101.49827668932417,99.39412235105962
49.75,50.25,A,10,100.10450619752076,97.31491003598556,100.55496601359452,99.77097960815671,98.42398240703719
50.0,50.5,A,10,100.35493002798881,97.85174330267895,100.84189924030376,98.94852459016379,97.91509396241503
50.25,50.75,A,10,99.77517792882846,99.66592163134763,100.50977608956401,99.79886845261903,98.4540703718513
50.5,51.0,A,10,99.47640143942432,100.01978808476599,100.3125589764095,102.83053178728514,100.87575769692126
50.75,51.25,A,10,100.80790483806501,99.1974530187926,100.12743302678912,103.76064774090382,101.68860055977618
51.0,51.5,A,10,101.12384646141561,99.72518192722917,100.13631747301058,100.10873250699711,101.0948620551779
51.25,51.75,A,10,99.12874450219917,101.36393442622966,100.5540663734509,99.34122750899644,100.44584966013586
51.5,52.0,A,10,98.28765293882446,100.29073570571775,100.43536985205924,99.39974410235901,98.9995921631348
51.75,52.25,A,10,99.25532986805295,99.43128348660531,102.16486605357865,99.43193522590968,97.94549780087989
52.0,52.5,A,10,100.29323870451816,100.59250699720124,100.37447820871657,99.6630867652938,98.2100479808078
52.25,52.75,A,10,101.15821671331443,101.24481007596948,98.05661335465842,99.96938024790073,99.06844062375055
52.5,53.0,A,10,99.50709316273502,99.42000399840083,99.15099160335852,100.26077968812474,98.60668532586968
52.75,53.25,A,10,99.25002399040353,99.26169532187119,99.71393042782903,99.76495801679326,98.49789284286284
53.0,53.5,A,10,100.3653578568573,101.25375849660136,99.64299080367832,100.74019592163135,99.69615753698504
53.25,53.75,A,10,101.08522990803678,99.84839264294297,100.07116353458622,101.97774090363849,100.6384006397443
53.5,54.0,A,10,99.5000519792083,101.10594162335063,102.25663334666119,100.53464214314278,100.18600159936031
53.75,54.25,A,10,98.75930427828874,102.6492522990804,101.11626549380269,99.8448380647742,101.03561375449812
54.0,54.5,A,10,100.88798880447838,99.26049180327851,100.46329868052773,99.43087165133976,101.6416953218714
54.25,54.75,A,10,101.0746141543382,98.57235505797675,100.53112754898035,99.08893642542988,99.5905117952818
54.5,55.0,A,10,101.49193922431031,100.64861655337857,99.13188724510191,101.72810875649732,100.12817273090754
54.75,55.25,A,10,100.93052379048365,99.60570971611386,100.37844062375046,101.56348260695722,101.91149940024007
55.0,55.5,A,10,101.62096761295469,98.4219152339063,99.49741703318675,97.99934426229488,101.18457417033201
55.25,55.75,A,10,102.02419032387074,100.27247500999593,98.59626949220296,98.20323070771713,99.3578688524591
55.5,56.0,A,10,100.95179928028803,101.19897640943626,99.8675449820071,98.37565773690544,99.02558176729323
55.75,56.25,A,10,100.67824070371839,100.41462614953986,99.13293882447043,99.49371051579361,100.2546061575369
56.0,56.5,A,10,100.24065173930421,99.5143982407035,100.39638144742098,101.52233106757298,101.57248300679719
56.25,56.75,A,10,99.84528188724515,100.35270291883218,100.95657736905238,101.56729308276691,100.10276689324267
56.5,57.0,A,10,100.29720111955226,101.2136385445822,99.93847660935621,99.72964014394192,99.37935625749716
56.75,57.25,A,10,101.12940423830473,100.10362255097964,100.25491803278685,99.53860055977611,99.96924430227901
57.0,57.5,A,10,101.60882846861274,99.36455817672932,100.54779288284682,101.82124750099972,99.32910435825654
57.25,57.75,A,10,100.14930027988805,99.75722910835636,100.05489004398233,101.46736905237904,98.70197920831669
57.5,58.0,A,10,100.33700119952007,100.07870851659352,98.34932027189133,101.05483006797297,99.1116953218712
57.75,58.25,A,10,101.86205517792892,100.21529788084752,98.97507796881257,101.57164334266284,100.10394642143133
58.0,58.5,A,10,101.93657337065184,100.06563374650165,99.27103958416653,102.05451419432245,100.28530187924818
58.25,58.75,A,10,102.1715593762494,99.54031987205113,98.87590563774508,99.45376649340253,101.43900839664114
58.5,59.0,A,10,100.78700919632162,99.03151539384247,101.37392243102744,97.57914034386253,100.72129548180723
58.75,59.25,A,10,98.89944822071175,99.18007996801278,100.63666533386662,98.74659736105552,99.81121151539367
59.0,59.5,A,10,99.6183846461417,101.33128748500606,99.69049980007985,100.05854058376676,99.96281087564995
59.25,59.75,A,10,100.1147101159536,102.58745701719312,100.91668932427052,99.91452618952408,100.11017992802901
59.5,60.0,A,10,99.52950019992001,102.44484206317473,101.42721711315487,100.46456217512996,99.8497880847662
59.75,60.25,A,10,100.16015593762484,101.92619352259088,101.2232307077171,99.96490203918442,98.1746901239504
60.0,60.5,A,10,101.23296281487366,100.82393042782914,99.75671331467406,98.58042383046816,99.05506197520997
60.25,60.75,A,10,101.55291883246673,99.71535385845661,100.40465013994377,99.81201519392249,100.19896841263497
60.5,61.0,A,10,102.2937624950018,99.48808876449434,99.97913234706128,99.73208316673305,100.76296681327466
60.75,61.25,A,10,102.0653498600559,99.55226709316284,99.39893242702914,99.21257497001213,101.16755697720927
61.0,61.5,A,10,98.12471011595377,100.69645741703296,99.86797680927609,97.85353858456607,100.55462215113963
61.25,61.75,A,10,98.86692123150723,100.33531787285082,98.80813674530198,97.88268692522978,100.15144342263093
61.5,62.0,A,10,100.26455017992788,100.15774890043964,99.9712035185926,99.60039184326274,101.44463814474211
61.75,62.25,A,10,99.59925229908036,100.72777289084355,100.10560975609752,100.12163134746095,101.33572970811677
62.0,62.5,A,10,100.29161535385836,98.84590163934433,100.01729708116747,99.83113554578162,101.07514194322269
62.25,62.75,A,10,99.55350259896045,98.77599360255901,101.11641743302674,99.34236305477792,99.90254698120769
62.5,63.0,A,10,99.32712514993979,97.70635745701712,101.26860855657716,98.35153138744512,98.16735705717714
62.75,63.25,A,10,100.79149540183917,97.6951099560176,100.68502199120384,98.6275409836065,100.60542183126753
63.0,63.5,A,10,101.16286685325879,100.55150339864034,99.47360655737728,99.21297880847646,100.75145941623333
63.25,63.75,A,10,99.57516193522582,100.40123950419844,99.77978808476644,98.24096761295472,98.32020391843261
63.5,64.0,A,10,100.78499000399849,98.25212315073979,100.56391043582566,99.10129948020807,97.83817273090759
63.75,64.25,A,10,101.86444222311084,97.92772091163545,102.29596961215513,100.34053978408633,100.76603758496618
64.0,64.5,A,10,101.00725709716119,99.29179928028789,101.07331867253104,100.20164734106349,102.75690923630536
64.25,64.75,A,10,100.38745701719319,101.12302678928445,99.29629748100726,99.8968292682926,100.26248700519807
64.5,65.0,A,10,100.22325869652131,101.13826069572158,99.69439824070356,99.8260375849659,99.1625709716113
64.75,65.25,A,10,99.38984806077558,99.7690643742502,98.48609756097562,99.74211115553767,100.32650139944008
65.0,65.5,A,10,99.20457017193135,98.94307477009201,98.9413434626151,100.42656137544982,100.68175929628147
65.25,65.75,A,10,99.42824470211919,98.86414634146323,100.45450619752077,102.2802718912436,99.29808476609367
65.5,66.0,A,10,99.52369852059142,99.78119552179133,98.6470851659336,100.56718912435016,98.9809276289483
65.75,66.25,A,10,99.83646541383425,98.73906037584953,97.41947221111535,98.56996401439436,99.93216313474599
66.0,66.5,A,10,100.85262295081945,97.29715713714502,99.75067972810871,100.38383446621343,100.378080767693
66.25,66.75,A,10,102.54015593762506,99.92563774490185,101.21547381047596,99.81918832467004,100.93115153938409
66.5,67.0,A,10,102.86820471811285,100.73438224710118,100.17944822071186,97.88924030387835,100.3361535385846
