start_time,end_time,product_name,product_code,input_param_1_input_1,input_param_2_input_2,input_param_3_input_3,input_param_4_input_4,input_param_5_input_5,input_param_6_input_6,input_param_7_input_7,input_param_8_input_8,input_param_9_input_9,input_param_10_input_10,input_param_11_input_11,input_param_12_input_12,input_param_13_input_13,input_param_14_input_14,input_param_15_input_15,input_param_16_input_16
5.5,6.0,A,B,99.50081967213121,100.02835665733737,98.89043182726931,101.01715713714513,98.12817672930812,99.50081967213121,100.02835665733737,98.89043182726931,101.01715713714513,98.12817672930812,99.50081967213121,100.02835665733737,98.89043182726931,99.50081967213121,100.02835665733737,98.89043182726931
5.75,6.25,A,B,100.2119712115154,101.19968412634915,100.31318272690926,100.47873250699695,99.18408636545374,100.2119712115154,101.19968412634915,100.31318272690926,100.47873250699695,99.18408636545374,100.2119712115154,101.19968412634915,100.31318272690926,100.2119712115154,101.19968412634915,100.31318272690926
6.0,6.5,A,B,100.98071171531387,100.89668932427041,99.88186325469782,99.80071971211503,100.72155137944848,100.98071171531387,100.89668932427041,99.88186325469782,99.80071971211503,100.72155137944848,100.98071171531387,100.89668932427041,99.88186325469782,100.98071171531387,100.89668932427041,99.88186325469782
6.25,6.75,A,B,99.53995201919213,100.70720511795282,98.91121951219519,99.38973210715729,101.48915633746513,99.53995201919213,100.70720511795282,98.91121951219519,99.38973210715729,101.48915633746513,99.53995201919213,100.70720511795282,98.91121951219519,99.53995201919213,100.70720511795282,98.91121951219519
6.5,7.0,A,B,99.257481007597,101.65491403438605,99.83397441023581,99.35708116753301,100.31500599760113,99.257481007597,101.65491403438605,99.83397441023581,99.35708116753301,100.31500599760113,99.257481007597,101.65491403438605,99.83397441023581,99.257481007597,101.65491403438605,99.83397441023581
6.75,7.25,A,B,99.75462215113956,100.03596161535387,99.57989604158328,98.59978408636547,99.25786485405818,99.75462215113956,100.03596161535387,99.57989604158328,98.59978408636547,99.25786485405818,99.75462215113956,100.03596161535387,99.57989604158328,99.75462215113956,100.03596161535387,99.57989604158328
7.0,7.5,A,B,99.1538144742104,99.7706397441024,99.21002399040412,98.90674130347878,99.28228308676525,99.1538144742104,99.7706397441024,99.21002399040412,98.90674130347878,99.28228308676525,99.1538144742104,99.7706397441024,99.21002399040412,99.1538144742104,99.7706397441024,99.21002399040412
7.25,7.75,A,B,99.38310275889619,100.551511395442,99.65838464614161,99.22396641343477,101.17482207117163,99.38310275889619,100.551511395442,99.65838464614161,99.22396641343477,101.17482207117163,99.38310275889619,100.551511395442,99.65838464614161,99.38310275889619,100.551511395442,99.65838464614161
7.5,8.0,A,B,99.34335065973605,100.9459536185524,101.8333786485406,99.4521591363454,102.07340663734523,99.34335065973605,100.9459536185524,101.8333786485406,99.4521591363454,102.07340663734523,99.34335065973605,100.9459536185524,101.8333786485406,99.34335065973605,100.9459536185524,101.8333786485406
7.75,8.25,A,B,100.30021191523419,100.92216713314681,101.33222710915639,99.86018792482996,99.91452219112364,100.30021191523419,100.92216713314681,101.33222710915639,99.86018792482996,99.91452219112364,100.30021191523419,100.92216713314681,101.33222710915639,100.30021191523419,100.92216713314681,101.33222710915639
8.0,8.5,A,B,100.73279888044762,100.36201119552193,99.26660935625738,99.58956417433023,99.35332267093158,100.73279888044762,100.36201119552193,99.26660935625738,99.58956417433023,99.35332267093158,100.73279888044762,100.36201119552193,99.26660935625738,100.73279888044762,100.36201119552193,99.26660935625738
8.25,8.75,A,B,99.62424230307884,101.01954418232712,100.52099960015993,99.32185925629747,100.76007596961223,99.62424230307884,101.01954418232712,100.52099960015993,99.32185925629747,100.76007596961223,99.62424230307884,101.01954418232712,100.52099960015993,99.62424230307884,101.01954418232712,100.52099960015993
8.5,9.0,A,B,98.84853658536586,100.78708116753297,99.89145541783299,99.95250699720138,101.3947940823671,98.84853658536586,100.78708116753297,99.89145541783299,99.95250699720138,101.3947940823671,98.84853658536586,100.78708116753297,99.89145541783299,98.84853658536586,100.78708116753297,99.89145541783299
8.75,9.25,A,B,99.83827269092359,99.8825829668133,99.60017193122746,100.63355057976818,100.78597361055566,99.83827269092359,99.8825829668133,99.60017193122746,100.63355057976818,100.78597361055566,99.83827269092359,99.8825829668133,99.60017193122746,99.83827269092359,99.8825829668133,99.60017193122746
9.0,9.5,A,B,100.90433026789276,100.52311475409843,101.40148740503777,100.04395841663346,99.36249500199919,100.90433026789276,100.52311475409843,101.40148740503777,100.04395841663346,99.36249500199919,100.90433026789276,100.52311475409843,101.40148740503777,100.90433026789276,100.52311475409843,101.40148740503777
9.25,9.75,A,B,100.24330267892846,101.374150339864,102.30974410235909,100.5094842063174,99.58299880047984,100.24330267892846,101.374150339864,102.30974410235909,100.5094842063174,99.58299880047984,100.24330267892846,101.374150339864,102.30974410235909,100.24330267892846,101.374150339864,102.30974410235909
9.5,10.0,A,B,100.64284686125556,99.30095961615336,100.51523790483797,99.98131547381038,100.56331467413041,100.64284686125556,99.30095961615336,100.51523790483797,99.98131547381038,100.56331467413041,100.64284686125556,99.30095961615336,100.51523790483797,100.64284686125556,99.30095961615336,100.51523790483797
9.75,10.25,A,B,101.634638144742,98.54539784086347,99.60044782087154,99.54702918832474,100.37473810475804,101.634638144742,98.54539784086347,99.60044782087154,99.54702918832474,100.37473810475804,101.634638144742,98.54539784086347,99.60044782087154,101.634638144742,98.54539784086347,99.60044782087154
10.0,10.5,A,B,100.53192722910812,99.71103558576571,99.47692123150738,101.50988804478214,100.27315073970412,100.53192722910812,99.71103558576571,99.47692123150738,101.50988804478214,100.27315073970412,100.53192722910812,99.71103558576571,99.47692123150738,100.53192722910812,99.71103558576571,99.47692123150738
10.25,10.75,A,B,98.53141143542582,100.00169532187141,99.49322271091562,102.22357057177125,98.3951419432229,98.53141143542582,100.00169532187141,99.49322271091562,102.22357057177125,98.3951419432229,98.53141143542582,100.00169532187141,99.49322271091562,98.53141143542582,100.00169532187141,99.49322271091562
10.5,11.0,A,B,99.3243382646941,100.09930427828856,99.99655737704903,102.31115153938414,98.00330267892829,99.3243382646941,100.09930427828856,99.99655737704903,102.31115153938414,98.00330267892829,99.3243382646941,100.09930427828856,99.99655737704903,99.3243382646941,100.09930427828856,99.99655737704903
10.75,11.25,A,B,99.86217512994799,100.71330667732903,99.79127548980406,100.35955617752875,100.08105557776904,99.86217512994799,100.71330667732903,99.79127548980406,100.35955617752875,100.08105557776904,99.86217512994799,100.71330667732903,99.79127548980406,99.86217512994799,100.71330667732903,99.79127548980406
11.0,11.5,A,B,99.46207117153135,101.63199920031987,99.88524190323876,99.03673330667733,100.08007596961201,99.46207117153135,101.63199920031987,99.88524190323876,99.03673330667733,100.08007596961201,99.46207117153135,101.63199920031987,99.88524190323876,99.46207117153135,101.63199920031987,99.88524190323876
11.25,11.75,A,B,98.564638144742,100.27592962814887,99.81071171531403,99.03677728908444,100.30979208316649,98.564638144742,100.27592962814887,99.81071171531403,99.03677728908444,100.30979208316649,98.564638144742,100.27592962814887,99.81071171531403,98.564638144742,100.27592962814887,99.81071171531403
11.5,12.0,A,B,99.48091163534596,99.74980807676933,100.38870851659331,98.91617752898802,100.58118352658926,99.48091163534596,99.74980807676933,100.38870851659331,98.91617752898802,100.58118352658926,99.48091163534596,99.74980807676933,100.38870851659331,99.48091163534596,99.74980807676933,100.38870851659331
11.75,12.25,A,B,101.05526989204319,100.49451019592158,100.0343382646942,100.21826469412231,99.22864454218319,101.05526989204319,100.49451019592158,100.0343382646942,100.21826469412231,99.22864454218319,101.05526989204319,100.49451019592158,100.0343382646942,101.05526989204319,100.49451019592158,100.0343382646942
12.0,12.5,A,B,100.58497001199483,100.53788484606181,99.31654538184712,100.74562574970018,98.2769652139144,100.58497001199483,100.53788484606181,99.31654538184712,100.74562574970018,98.2769652139144,100.58497001199483,100.53788484606181,99.31654538184712,100.58497001199483,100.53788484606181,99.31654538184712
12.25,12.75,A,B,101.00863654538198,100.58449820071999,99.26524990004005,99.9034226309475,97.87556577369062,101.00863654538198,100.58449820071999,99.26524990004005,99.9034226309475,97.87556577369062,101.00863654538198,100.58449820071999,99.26524990004005,101.00863654538198,100.58449820071999,99.26524990004005
12.5,13.0,A,B,101.08128748500616,102.46916433426618,101.1051899240303,99.38435825669733,99.28212714914032,101.08128748500616,102.46916433426618,101.1051899240303,99.38435825669733,99.28212714914032,101.08128748500616,102.46916433426618,101.1051899240303,101.08128748500616,102.46916433426618,101.1051899240303
12.75,13.25,A,B,99.9318392642942,100.99984806077563,101.44185125949618,100.19449820071937,101.0851099560176,99.9318392642942,100.99984806077563,101.44185125949618,100.19449820071937,101.0851099560176,99.9318392642942,100.99984806077563,101.44185125949618,99.9318392642942,100.99984806077563,101.44185125949618
13.0,13.5,A,B,99.18932427029198,98.88862055177933,101.13819272291072,100.80081967213104,100.48711315473814,99.18932427029198,98.88862055177933,101.13819272291072,100.80081967213104,100.48711315473814,99.18932427029198,98.88862055177933,101.13819272291072,99.18932427029198,98.88862055177933,101.13819272291072
13.25,13.75,A,B,98.39789284286296,98.72928828468608,101.60690123950421,101.70802479008412,100.2084406237507,98.39789284286296,98.72928828468608,101.60690123950421,101.70802479008412,100.2084406237507,98.39789284286296,98.72928828468608,101.60690123950421,98.39789284286296,98.72928828468608,101.60690123950421
13.5,14.0,A,B,99.40760495801693,97.52998400639754,99.72937624949985,100.78630547780882,100.96115953618536,99.40760495801693,97.52998400639754,99.72937624949985,100.78630547780882,100.96115953618536,99.40760495801693,97.52998400639754,99.72937624949985,99.40760495801693,97.52998400639754,99.72937624949985
13.75,14.25,A,B,101.02942023190721,98.58085565773685,101.07908836465417,98.42656537385051,100.11659336265485,101.02942023190721,98.58085565773685,101.07908836465417,98.42656537385051,100.11659336265485,101.02942023190721,98.58085565773685,101.07908836465417,101.02942023190721,98.58085565773685,101.07908836465417
14.0,14.5,A,B,100.15049980007998,100.18343462614946,101.87685725709721,100.0113074770091,99.20355857656952,100.15049980007998,100.18343462614946,101.87685725709721,100.0113074770091,99.20355857656952,100.15049980007998,100.18343462614946,101.87685725709721,100.15049980007998,100.18343462614946,101.87685725709721
14.25,14.75,A,B,99.70161135545791,99.9654658136745,100.7668212714915,101.96156337465013,100.7462894842064,99.70161135545791,99.9654658136745,100.7668212714915,101.96156337465013,100.7462894842064,99.70161135545791,99.9654658136745,100.7668212714915,99.70161135545791,99.9654658136745,100.7668212714915
14.5,15.0,A,B,99.6414274290282,99.44273890443826,101.25637345061972,101.5589684126349,100.6796761295484,99.6414274290282,99.44273890443826,101.25637345061972,101.5589684126349,100.6796761295484,99.6414274290282,99.44273890443826,101.25637345061972,99.6414274290282,99.44273890443826,101.25637345061972
14.75,15.25,A,B,98.50761695321877,99.32990003998403,100.70552179128353,100.71347860855668,99.3213274690122,98.50761695321877,99.32990003998403,100.70552179128353,100.71347860855668,99.3213274690122,98.50761695321877,99.32990003998403,100.70552179128353,98.50761695321877,99.32990003998403,100.70552179128353
15.0,15.5,A,B,98.43547780887636,100.27508196721317,100.43987604958039,100.91287085165933,100.2924630147941,98.43547780887636,100.27508196721317,100.43987604958039,100.91287085165933,100.2924630147941,98.43547780887636,100.27508196721317,100.43987604958039,98.43547780887636,100.27508196721317,100.43987604958039
15.25,15.75,A,B,100.1141623350661,102.74814474210301,101.62086765293887,101.81764894042392,100.57948820471806,100.1141623350661,102.74814474210301,101.62086765293887,101.81764894042392,100.57948820471806,100.1141623350661,102.74814474210301,101.62086765293887,100.1141623350661,102.74814474210301,101.62086765293887
15.5,16.0,A,B,100.09694122351051,102.27021591363436,101.04752099160353,99.39627748900433,100.2818512594964,100.09694122351051,102.27021591363436,101.04752099160353,99.39627748900433,100.2818512594964,100.09694122351051,102.27021591363436,101.04752099160353,100.09694122351051,102.27021591363436,101.04752099160353
15.75,16.25,A,B,97.64798480607745,99.50655337864832,99.96672131147541,97.54479408236698,98.70144342263099,97.64798480607745,99.50655337864832,99.96672131147541,97.54479408236698,98.70144342263099,97.64798480607745,99.50655337864832,99.96672131147541,97.64798480607745,99.50655337864832,99.96672131147541
16.0,16.5,A,B,98.22055977608967,100.26828868452617,100.64775289884055,98.49221111555377,98.06838064774095,98.22055977608967,100.26828868452617,100.64775289884055,98.49221111555377,98.06838064774095,98.22055977608967,100.26828868452617,100.64775289884055,98.22055977608967,100.26828868452617,100.64775289884055
16.25,16.75,A,B,100.83599360255886,101.68919232307084,101.55799680127964,99.29642942822849,99.59354658136738,100.83599360255886,101.68919232307084,101.55799680127964,99.29642942822849,99.59354658136738,100.83599360255886,101.68919232307084,101.55799680127964,100.83599360255886,101.68919232307084,101.55799680127964
16.5,17.0,A,B,100.092762894842,100.83724510195923,101.2977289084365,100.06447421031591,98.85985605757688,100.092762894842,100.83724510195923,101.2977289084365,100.06447421031591,98.85985605757688,100.092762894842,100.83724510195923,101.2977289084365,100.092762894842,100.83724510195923,101.2977289084365
16.75,17.25,A,B,98.6424230307875,100.45955617752887,100.10639744102352,99.14961615353855,98.68972411035577,98.6424230307875,100.45955617752887,100.10639744102352,99.14961615353855,98.68972411035577,98.6424230307875,100.45955617752887,100.10639744102352,98.6424230307875,100.45955617752887,100.10639744102352
17.0,17.5,A,B,99.0450539784083,100.61127548980429,100.95779288284687,99.30544182327064,100.13486605357842,99.0450539784083,100.61127548980429,100.95779288284687,99.30544182327064,100.13486605357842,99.0450539784083,100.61127548980429,100.95779288284687,99.0450539784083,100.61127548980429,100.95779288284687
17.25,17.75,A,B,100.32549780087962,100.05968412634957,101.13351059576155,99.7944742103158,101.14007596961204,100.32549780087962,100.05968412634957,101.13351059576155,99.7944742103158,101.14007596961204,100.32549780087962,100.05968412634957,101.13351059576155,100.32549780087962,100.05968412634957,101.13351059576155
17.5,18.0,A,B,100.98704918032792,98.08522990803668,99.3332906837265,99.34523790483809,101.6662694922031,100.98704918032792,98.08522990803668,99.3332906837265,99.34523790483809,101.6662694922031,100.98704918032792,98.08522990803668,99.3332906837265,100.98704918032792,98.08522990803668,99.3332906837265
17.75,18.25,A,B,101.58790083966393,98.5588924430228,98.92697321071579,99.42279888044779,100.01671731307479,101.58790083966393,98.5588924430228,98.92697321071579,99.42279888044779,100.01671731307479,101.58790083966393,98.5588924430228,98.92697321071579,101.58790083966393,98.5588924430228,98.92697321071579
18.0,18.5,A,B,101.69794882047196,99.93964014394246,99.87610955617737,100.52895241903228,100.35335865653732,101.69794882047196,99.93964014394246,99.87610955617737,100.52895241903228,100.35335865653732,101.69794882047196,99.93964014394246,99.87610955617737,101.69794882047196,99.93964014394246,99.87610955617737
18.25,18.75,A,B,99.95796881247489,98.75894442223081,99.68239504198311,101.04105157936816,102.8013714514197,99.95796881247489,98.75894442223081,99.68239504198311,101.04105157936816,102.8013714514197,99.95796881247489,98.75894442223081,99.68239504198311,99.95796881247489,98.75894442223081,99.68239504198311
18.5,19.0,A,B,98.6766533386645,98.75449020391851,100.06371051579379,100.44312674930032,101.91596561375462,98.6766533386645,98.75449020391851,100.06371051579379,100.44312674930032,101.91596561375462,98.6766533386645,98.75449020391851,100.06371051579379,98.6766533386645,98.75449020391851,100.06371051579379
18.75,19.25,A,B,99.81361455417829,99.39109956017592,99.91185125949619,99.96658936425399,100.41786885245887,99.81361455417829,99.39109956017592,99.91185125949619,99.96658936425399,100.41786885245887,99.81361455417829,99.39109956017592,99.91185125949619,99.81361455417829,99.39109956017592,99.91185125949619
19.0,19.5,A,B,100.29851659336265,99.02316273490635,97.54437425029965,99.93721311475407,99.60800879648129,100.29851659336265,99.02316273490635,97.54437425029965,99.93721311475407,99.60800879648129,100.29851659336265,99.02316273490635,97.54437425029965,100.29851659336265,99.02316273490635,97.54437425029965
19.25,19.75,A,B,100.58866453418638,99.84345861655345,98.30409836065591,100.86039184326278,100.16675729708116,100.58866453418638,99.84345861655345,98.30409836065591,100.86039184326278,100.16675729708116,100.58866453418638,99.84345861655345,98.30409836065591,100.58866453418638,99.84345861655345,98.30409836065591
19.5,20.0,A,B,100.94395441823258,99.98820871651317,100.62056377449012,101.2313194722111,101.30183126749313,100.94395441823258,99.98820871651317,100.62056377449012,101.2313194722111,101.30183126749313,100.94395441823258,99.98820871651317,100.62056377449012,100.94395441823258,99.98820871651317,100.62056377449012
19.75,20.25,A,B,100.11765293882443,100.19136745301874,99.89007197121138,99.19620951619349,100.35175129948017,100.11765293882443,100.19136745301874,99.89007197121138,99.19620951619349,100.35175129948017,100.11765293882443,100.19136745301874,99.89007197121138,100.11765293882443,100.19136745301874,99.89007197121138
20.0,20.5,A,B,98.939356257497,100.06763294682133,99.33978408636571,98.9966853258696,98.94392642942817,98.939356257497,100.06763294682133,99.33978408636571,98.9966853258696,98.94392642942817,98.939356257497,100.06763294682133,99.33978408636571,98.939356257497,100.06763294682133,99.33978408636571
20.25,20.75,A,B,99.55371051579364,99.28009596161554,100.51242303078786,100.39967612954808,99.55109956017593,99.55371051579364,99.28009596161554,100.51242303078786,100.39967612954808,99.55109956017593,99.55371051579364,99.28009596161554,100.51242303078786,99.55371051579364,99.28009596161554,100.51242303078786
20.5,21.0,A,B,100.61784486205534,100.15091163534572,99.5151219512195,101.57552179128345,100.71168332666933,100.61784486205534,100.15091163534572,99.5151219512195,101.57552179128345,100.71168332666933,100.61784486205534,100.15091163534572,99.5151219512195,100.61784486205534,100.15091163534572,99.5151219512195
20.75,21.25,A,B,100.55373450619747,100.41364254298279,98.55757696921229,101.22656537385043,100.05796881247504,100.55373450619747,100.41364254298279,98.55757696921229,101.22656537385043,100.05796881247504,100.55373450619747,100.41364254298279,98.55757696921229,100.55373450619747,100.41364254298279,98.55757696921229
21.0,21.5,A,B,99.525849660136,100.35321471411444,98.71421431427423,99.79514594162328,101.40064374250271,99.525849660136,100.35321471411444,98.71421431427423,99.79514594162328,101.40064374250271,99.525849660136,100.35321471411444,98.71421431427423,99.525849660136,100.35321471411444,98.71421431427423
21.25,21.75,A,B,100.21245101959205,100.76030787684928,99.33727708916432,100.22892842862868,102.2582766893241,100.21245101959205,100.76030787684928,99.33727708916432,100.22892842862868,102.2582766893241,100.21245101959205,100.76030787684928,99.33727708916432,100.21245101959205,100.76030787684928,99.33727708916432
21.5,22.0,A,B,101.27639744102366,100.1510155937626,100.78053178728503,101.83025589764117,99.68030387844864,101.27639744102366,100.1510155937626,100.78053178728503,101.83025589764117,99.68030387844864,101.27639744102366,100.1510155937626,100.78053178728503,101.27639744102366,100.1510155937626,100.78053178728503
21.75,22.25,A,B,100.57820071971196,101.27640143942438,100.20737305077974,100.7745741703319,99.54718512594953,100.57820071971196,101.27640143942438,100.20737305077974,100.7745741703319,99.54718512594953,100.57820071971196,101.27640143942438,100.20737305077974,100.57820071971196,101.27640143942438,100.20737305077974
22.0,22.5,A,B,100.44383446621353,101.45022790883635,99.74352259096351,99.27145941623336,100.5694842063176,100.44383446621353,101.45022790883635,99.74352259096351,99.27145941623336,100.5694842063176,100.44383446621353,101.45022790883635,99.74352259096351,100.44383446621353,101.45022790883635,99.74352259096351
22.25,22.75,A,B,98.81500999600175,99.31603358656558,99.89622151139562,100.26589364254282,100.11032786885234,98.81500999600175,99.31603358656558,99.89622151139562,100.26589364254282,100.11032786885234,98.81500999600175,99.31603358656558,99.89622151139562,98.81500999600175,99.31603358656558,99.89622151139562
22.5,23.0,A,B,98.89371851259499,99.75536185525792,100.95399040383843,99.74047980807678,98.65287884846072,98.89371851259499,99.75536185525792,100.95399040383843,99.74047980807678,98.65287884846072,98.89371851259499,99.75536185525792,100.95399040383843,98.89371851259499,99.75536185525792,100.95399040383843
22.75,23.25,A,B,100.75694122351068,100.0762295081968,102.93319072371061,99.86034786085575,99.29074770091981,100.75694122351068,100.0762295081968,102.93319072371061,99.86034786085575,99.29074770091981,100.75694122351068,100.0762295081968,102.93319072371061,100.75694122351068,100.0762295081968,102.93319072371061
23.0,23.5,A,B,100.65095161935221,98.39449420231915,101.13563774490203,100.20339464214332,99.66355057976811,100.65095161935221,98.39449420231915,101.13563774490203,100.20339464214332,99.66355057976811,100.65095161935221,98.39449420231915,101.13563774490203,100.65095161935221,98.39449420231915,101.13563774490203
23.25,23.75,A,B,99.40241903238699,98.96742103158748,99.27896041583372,99.80107157137154,97.73822071171523,99.40241903238699,98.96742103158748,99.27896041583372,99.80107157137154,97.73822071171523,99.40241903238699,98.96742103158748,99.27896041583372,99.40241903238699,98.96742103158748,99.27896041583372
23.5,24.0,A,B,97.8100959616153,99.4256857257096,99.64756497401036,100.55204718112739,98.8666093562575,97.8100959616153,99.4256857257096,99.64756497401036,100.55204718112739,98.8666093562575,97.8100959616153,99.4256857257096,99.64756497401036,97.8100959616153,99.4256857257096,99.64756497401036
23.75,24.25,A,B,99.33742103158723,100.45166733306678,100.5233146741304,98.82518592562977,98.83315473810467,99.33742103158723,100.45166733306678,100.5233146741304,98.82518592562977,98.83315473810467,99.33742103158723,100.45166733306678,100.5233146741304,99.33742103158723,100.45166733306678,100.5233146741304
24.0,24.5,A,B,100.72344262295096,101.2181007596959,100.84299080367859,97.82670531787261,99.3521311475412,100.72344262295096,101.2181007596959,100.84299080367859,97.82670531787261,99.3521311475412,100.72344262295096,101.2181007596959,100.84299080367859,100.72344262295096,101.2181007596959,100.84299080367859
